,locality,Year,house price
10653,DELAHEY,2009-2019,71.0
10654,DENNINGTON,2009-2019,29.0
10655,DERRIMUT,2009-2019,77.0
10656,DERRINALLUM,2009-2019,55.0
10657,DIAMOND CREEK,2009-2019,70.0
10658,DIGGERS REST,2009-2019,115.0
10659,DIMBOOLA,2009-2019,33.0
10660,DINGLEY VILLAGE,2009-2019,73.0
10661,DINNER PLAIN,2009-2019,14.0
10662,DONALD,2009-2019,46.0
10663,DONCASTER,2009-2019,82.0
10664,DONCASTER EAST,2009-2019,89.0
10665,DONVALE,2009-2019,87.0
10666,DOREEN,2009-2019,59.0
10667,DOVETON,2009-2019,75.0
10668,DROMANA,2009-2019,86.0
10669,DROUIN,2009-2019,81.0
10670,DRYSDALE,2009-2019,87.0
10671,DUNKELD,2009-2019,7.0
10672,DUNOLLY,2009-2019,77.0
10673,EAGLE POINT,2009-2019,52.0
10674,EAGLEHAWK,2009-2019,50.0
10675,EAGLEMONT,2009-2019,24.0
10676,EAST BAIRNSDALE,2009-2019,21.0
10677,EAST BENDIGO,2009-2019,73.0
10678,EAST GEELONG,2009-2019,87.0
10679,EAST MELBOURNE,2009-2019,103.0
10680,EAST WARBURTON,2009-2019,79.0
10681,EASTWOOD,2009-2019,32.0
10682,ECHUCA,2009-2019,45.0
10683,EDENHOPE,2009-2019,108.0
10684,EDITHVALE,2009-2019,97.0
10685,EILDON,2009-2019,43.0
10686,ELLIMINYT,2009-2019,68.0
10687,ELMORE,2009-2019,45.0
10688,ELSTERNWICK,2009-2019,78.0
10689,ELTHAM,2009-2019,77.0
10690,ELTHAM NORTH,2009-2019,87.0
10691,ELWOOD,2009-2019,74.0
10692,EMERALD,2009-2019,77.0
10693,ENDEAVOUR HILLS,2009-2019,74.0
10694,EPPING,2009-2019,60.0
10695,EPSOM,2009-2019,43.0
10696,ESSENDON,2009-2019,83.0
10697,ESSENDON NORTH,2009-2019,69.0
10698,ESSENDON WEST,2009-2019,71.0
10699,EUMEMMERRING,2009-2019,69.0
10700,EUREKA,2009-2019,49.0
10701,EUROA,2009-2019,77.0
10702,EYNESBURY,2009-2019,6.0
10703,FAIRFIELD,2009-2019,90.0
10704,FAIRHAVEN,2009-2019,92.0
10705,FAWKNER,2009-2019,73.0
10706,FERNTREE GULLY,2009-2019,82.0
10707,FERNY CREEK,2009-2019,54.0
10708,FINGAL,2009-2019,138.0
10709,FITZROY,2009-2019,79.0
10710,FITZROY NORTH,2009-2019,86.0
10711,FIVEWAYS,2009-2019,52.0
10712,FLEMINGTON,2009-2019,72.0
10713,FLINDERS,2009-2019,155.0
10714,FLORA HILL,2009-2019,64.0
10715,FLOWERDALE,2009-2019,24.0
10716,FOOTSCRAY,2009-2019,60.0
10717,FOREST HILL,2009-2019,79.0
10718,FOSTER,2009-2019,46.0
10719,FRANKSTON,2009-2019,84.0
10720,FRANKSTON NORTH,2009-2019,78.0
10721,FRANKSTON SOUTH,2009-2019,80.0
10722,FRASER RISE,2009-2019,
10723,FYANSFORD,2009-2019,
10724,GARDEN CITY,2009-2019,53.0
10725,GARDENVALE,2009-2019,111.0
10726,GARFIELD,2009-2019,96.0
10727,GEELONG,2009-2019,85.0
10728,GEELONG WEST,2009-2019,94.0
10729,GEMBROOK,2009-2019,117.0
10730,GISBORNE,2009-2019,109.0
10731,GLADSTONE PARK,2009-2019,80.0
10732,GLEN HUNTLY,2009-2019,65.0
10733,GLEN IRIS,2009-2019,88.0
10734,GLEN WAVERLEY,2009-2019,92.0
10735,GLENGARRY,2009-2019,44.0
10736,GLENROWAN,2009-2019,58.0
10737,GLENROY,2009-2019,67.0
10738,GOLDEN BEACH,2009-2019,44.0
10739,GOLDEN POINT (BALLARAT),2009-2019,76.0
10740,GOLDEN SQUARE,2009-2019,52.0
10741,GORDON,2009-2019,89.0
10742,GOUGHS BAY,2009-2019,64.0
10743,GOWANBRAE,2009-2019,56.0
10744,GRANTVILLE,2009-2019,82.0
10745,GREEN LAKE,2009-2019,26.0
10746,GREENSBOROUGH,2009-2019,81.0
10747,GREENVALE,2009-2019,50.0
10748,GROVEDALE,2009-2019,73.0
10749,HADFIELD,2009-2019,74.0
10750,HALLAM,2009-2019,70.0
10751,HALLS GAP,2009-2019,35.0
10752,HAMILTON,2009-2019,13.0
10753,HAMLYN HEIGHTS,2009-2019,83.0
10754,HAMPTON,2009-2019,72.0
10755,HAMPTON EAST,2009-2019,83.0
10756,HAMPTON PARK,2009-2019,70.0
10757,HARKNESS,2009-2019,68.0
10758,HASTINGS,2009-2019,69.0
10759,HASTINGS WEST,2009-2019,87.0
10760,HAWTHORN,2009-2019,77.0
10761,HAWTHORN EAST,2009-2019,79.0
10762,HEALESVILLE,2009-2019,85.0
10763,HEATHCOTE,2009-2019,75.0
10764,HEATHERTON,2009-2019,70.0
10765,HEATHMONT,2009-2019,100.0
10766,HEIDELBERG,2009-2019,54.0
10767,HEIDELBERG HEIGHTS,2009-2019,72.0
10768,HEIDELBERG WEST,2009-2019,78.0
10769,HEPBURN,2009-2019,44.0
10770,HEPBURN SPRINGS,2009-2019,73.0
10771,HERNE HILL,2009-2019,91.0
10772,HEYFIELD,2009-2019,26.0
10773,HEYWOOD,2009-2019,19.0
10774,HIGHETT,2009-2019,89.0
10775,HIGHTON,2009-2019,79.0
10776,HILLSIDE (MELTON),2009-2019,81.0
10777,HOPETOUN,2009-2019,-10.0
10778,HOPPERS CROSSING,2009-2019,87.0
10779,HORSHAM,2009-2019,53.0
10780,HUGHESDALE,2009-2019,66.0
10781,HUNTINGDALE,2009-2019,63.0
10782,HUNTLY,2009-2019,41.0
10783,HURSTBRIDGE,2009-2019,74.0
10784,INDENTED HEAD,2009-2019,88.0
10785,INGLEWOOD,2009-2019,42.0
10786,INVERLEIGH,2009-2019,110.0
10787,INVERLOCH,2009-2019,56.0
10788,INVERMAY PARK,2009-2019,56.0
10789,IRONBARK,2009-2019,31.0
10790,IRYMPLE,2009-2019,77.0
10791,IVANHOE,2009-2019,92.0
10792,IVANHOE EAST,2009-2019,84.0
10793,JACANA,2009-2019,60.0
10794,JACKASS FLAT,2009-2019,27.0
10795,JAMIESON,2009-2019,61.0
10796,JAN JUC,2009-2019,86.0
10797,JEERALANG NORTH,2009-2019,46.0
10798,JEPARIT,2009-2019,21.0
10799,JUNCTION VILLAGE,2009-2019,75.0
10800,JUNORTOUN,2009-2019,23.0
10801,KALIMNA,2009-2019,10.0
10802,KALKALLO,2009-2019,0.0
10803,KALLISTA,2009-2019,71.0
10804,KALORAMA,2009-2019,84.0
10805,KANGAROO FLAT,2009-2019,46.0
10806,KANGAROO GROUND SOUTH,2009-2019,58.0
10807,KANIVA,2009-2019,77.0
10808,KEALBA,2009-2019,90.0
10809,KEILOR,2009-2019,64.0
10810,KEILOR DOWNS,2009-2019,70.0
10811,KEILOR EAST,2009-2019,84.0
10812,KEILOR LODGE,2009-2019,78.0
10813,KEILOR PARK,2009-2019,74.0
10814,KENNINGTON,2009-2019,41.0
10815,KENSINGTON,2009-2019,72.0
10816,KERANG,2009-2019,15.0
10817,KEW,2009-2019,62.0
10818,KEW EAST,2009-2019,97.0
10819,KEW NORTH,2009-2019,95.0
10820,KEYSBOROUGH,2009-2019,97.0
10821,KIALLA,2009-2019,41.0
10822,KILCUNDA,2009-2019,82.0
10823,KILLARA (WODONGA),2009-2019,113.0
10824,KILMORE,2009-2019,59.0
10825,KILSYTH,2009-2019,74.0
10826,KILSYTH SOUTH,2009-2019,74.0
10827,KINGLAKE,2009-2019,109.0
10828,KINGS PARK,2009-2019,79.0
10829,KINGSBURY,2009-2019,57.0
10830,KINGSVILLE,2009-2019,85.0
10831,KNOXFIELD,2009-2019,81.0
10832,KOO WEE RUP,2009-2019,96.0
10833,KOONDROOK,2009-2019,53.0
10834,KOROIT,2009-2019,64.0
10835,KORUMBURRA,2009-2019,49.0
10836,KURUNJANG,2009-2019,74.0
10837,KYABRAM,2009-2019,35.0
10838,KYNETON,2009-2019,121.0
10839,LAKE BOGA,2009-2019,60.0
10840,LAKE GARDENS,2009-2019,58.0
10841,LAKE TYERS BEACH,2009-2019,52.0
10842,LAKE WENDOUREE,2009-2019,107.0
10843,LAKES ENTRANCE,2009-2019,19.0
10844,LALOR,2009-2019,76.0
10845,LANCEFIELD,2009-2019,92.0
10846,LANG LANG,2009-2019,95.0
10847,LANGWARRIN,2009-2019,86.0
10848,LARA,2009-2019,77.0
10849,LARA LAKE,2009-2019,78.0
10850,LAUNCHING PLACE,2009-2019,95.0
10851,LAVERTON,2009-2019,71.0
10852,LAVERTON SOUTH,2009-2019,75.0
10853,LEARMONTH,2009-2019,53.0
10854,LENEVA,2009-2019,31.0
10855,LEONGATHA,2009-2019,45.0
10856,LEOPOLD,2009-2019,65.0
10857,LILYDALE,2009-2019,74.0
10858,LINTON,2009-2019,46.0
10859,LISMORE,2009-2019,31.0
10860,LOCH SPORT,2009-2019,62.0
10861,LOCKINGTON,2009-2019,79.0
10862,LONG GULLY,2009-2019,56.0
10863,LONGWARRY,2009-2019,64.0
10864,LORNE,2009-2019,72.0
10865,LOVELY BANKS,2009-2019,61.0
10866,LOWER PLENTY,2009-2019,53.0
10867,LUCAS,2009-2019,
10868,LUCKNOW,2009-2019,21.0
10869,LYNBROOK,2009-2019,64.0
10870,LYNDHURST,2009-2019,86.0
10871,LYSTERFIELD,2009-2019,93.0
10872,LYSTERFIELD SOUTH,2009-2019,27.0
10873,MACEDON,2009-2019,108.0
10874,MACLEOD,2009-2019,86.0
10875,MACS COVE,2009-2019,80.0
10876,MADDINGLEY,2009-2019,78.0
10877,MAFFRA,2009-2019,28.0
10878,MAIDEN GULLY,2009-2019,52.0
10879,MAIDSTONE,2009-2019,68.0
10880,MALDON,2009-2019,108.0
10881,MALLACOOTA,2009-2019,49.0
10882,MALMSBURY,2009-2019,92.0
10883,MALVERN,2009-2019,64.0
10884,MALVERN EAST,2009-2019,86.0
10885,MANANGATANG,2009-2019,14.0
10886,MANIFOLD HEIGHTS,2009-2019,74.0
10887,MANOR LAKES,2009-2019,72.0
10888,MANSFIELD,2009-2019,82.0
10889,MARENGO,2009-2019,88.0
10890,MARIBYRNONG,2009-2019,62.0
10891,MARONG,2009-2019,92.0
10892,MARSHALL,2009-2019,64.0
10893,MARYBOROUGH,2009-2019,55.0
10894,MARYSVILLE,2009-2019,93.0
10895,MCCRAE,2009-2019,88.0
10896,MCKENZIE HILL,2009-2019,43.0
10897,MCKINNON,2009-2019,77.0
10898,MEADOW HEIGHTS,2009-2019,57.0
10899,MELTON,2009-2019,77.0
10900,MELTON SOUTH,2009-2019,81.0
10901,MELTON WEST,2009-2019,72.0
10902,MENTONE,2009-2019,72.0
10903,MENZIES CREEK,2009-2019,99.0
10904,MERBEIN,2009-2019,39.0
10905,MERINDA PARK,2009-2019,72.0
10906,MERNDA,2009-2019,58.0
10907,MERRIJIG (MANSFIELD),2009-2019,27.0
10908,METUNG,2009-2019,63.0
10909,MICKLEHAM,2009-2019,
10910,MIDDLE PARK,2009-2019,108.0
10911,MILDURA,2009-2019,51.0
10912,MILL PARK,2009-2019,79.0
10913,MILLGROVE,2009-2019,92.0
10914,MINERS REST,2009-2019,53.0
10915,MINYIP,2009-2019,32.0
10916,MIRBOO NORTH,2009-2019,42.0
10917,MITCHAM,2009-2019,87.0
10918,MITCHELL PARK,2009-2019,37.0
10919,MOE,2009-2019,56.0
10920,MONBULK,2009-2019,94.0
10921,MONT ALBERT,2009-2019,56.0
10922,MONT ALBERT NORTH,2009-2019,74.0
10923,MONTMORENCY,2009-2019,81.0
10924,MONTROSE,2009-2019,84.0
10925,MOONEE PONDS,2009-2019,92.0
10926,MOORABBIN,2009-2019,78.0
10927,MOOROOLBARK,2009-2019,81.0
10928,MOOROOPNA,2009-2019,21.0
10929,MORDIALLOC,2009-2019,76.0
10930,MORNINGTON,2009-2019,87.0
10931,MORTLAKE,2009-2019,7.0
10932,MORWELL,2009-2019,29.0
10933,MOUNT BEAUTY,2009-2019,63.0
10934,MOUNT CLEAR,2009-2019,68.0
10935,MOUNT DANDENONG,2009-2019,47.0
10936,MOUNT DUNEED,2009-2019,11.0
10937,MOUNT ELIZA,2009-2019,85.0
10938,MOUNT EVELYN,2009-2019,87.0
10939,MOUNT HELEN,2009-2019,36.0
10940,MOUNT MACEDON,2009-2019,63.0
10941,MOUNT MARTHA,2009-2019,107.0
10942,MOUNT PLEASANT,2009-2019,79.0
10943,MOUNT WAVERLEY,2009-2019,83.0
10944,MULGRAVE,2009-2019,76.0
10945,MURCHISON,2009-2019,47.0
10946,MURRUMBEENA,2009-2019,64.0
10947,MURTOA,2009-2019,29.0
10948,MYRTLEFORD,2009-2019,66.0
10949,NAGAMBIE,2009-2019,97.0
10950,NARRE WARREN,2009-2019,84.0
10951,NARRE WARREN NORTH,2009-2019,67.0
10952,NARRE WARREN SOUTH,2009-2019,73.0
10953,NATHALIA,2009-2019,39.0
10954,NATIMUK,2009-2019,16.0
10955,NEERIM SOUTH,2009-2019,50.0
10956,NELSON,2009-2019,32.0
10957,NERRINA,2009-2019,106.0
10958,NEW GISBORNE,2009-2019,88.0
10959,NEWBOROUGH,2009-2019,48.0
10960,NEWCOMB,2009-2019,90.0
10961,NEWINGTON,2009-2019,95.0
10962,NEWLANDS ARM,2009-2019,59.0
10963,NEWPORT,2009-2019,88.0
10964,NEWSTEAD,2009-2019,121.0
10965,NEWTOWN (GREATER GEELONG),2009-2019,96.0
10966,NHILL,2009-2019,10.0
10967,NICHOLS POINT,2009-2019,39.0
10968,NIDDRIE,2009-2019,80.0
10969,NOBLE PARK,2009-2019,80.0
10970,NOBLE PARK NORTH,2009-2019,74.0
10971,NOOJEE,2009-2019,11.0
10972,NORLANE,2009-2019,118.0
10973,NORTH BENDIGO,2009-2019,58.0
10974,NORTH GEELONG,2009-2019,102.0
10975,NORTH MELBOURNE,2009-2019,114.0
10976,NORTH WONTHAGGI,2009-2019,47.0
10977,NORTHCOTE,2009-2019,94.0
10978,NOTTING HILL,2009-2019,81.0
10979,NUMURKAH,2009-2019,47.0
10980,NUNAWADING,2009-2019,86.0
10981,NYAH WEST,2009-2019,-4.0
10982,NYORA,2009-2019,103.0
10983,OAK PARK,2009-2019,66.0
10984,OAKLEIGH,2009-2019,78.0
10985,OAKLEIGH EAST,2009-2019,70.0
10986,OAKLEIGH SOUTH,2009-2019,70.0
10987,OCEAN GROVE,2009-2019,81.0
10988,OFFICER,2009-2019,62.0
10989,OFFICER SOUTH,2009-2019,
10990,OLINDA,2009-2019,98.0
10991,ORBOST,2009-2019,20.0
10992,ORMOND,2009-2019,82.0
10993,OSBORNE,2009-2019,84.0
10994,OUYEN,2009-2019,-10.0
10995,PAKENHAM,2009-2019,59.0
10996,PARADISE BEACH,2009-2019,18.0
10997,PARK ORCHARDS,2009-2019,79.0
10998,PARKDALE,2009-2019,85.0
10999,PARKVILLE,2009-2019,14.0
11000,PASCOE VALE,2009-2019,69.0
11001,PASCOE VALE SOUTH,2009-2019,72.0
11002,PATTERSON GARDENS,2009-2019,76.0
11003,PATTERSON LAKES,2009-2019,75.0
11004,PAYNESVILLE,2009-2019,23.0
11005,PEARCEDALE,2009-2019,104.0
11006,PENSHURST,2009-2019,16.0
11007,PETERBOROUGH,2009-2019,57.0
11008,PIONEER BAY,2009-2019,68.0
11009,PLENTY,2009-2019,82.0
11010,POINT COOK,2009-2019,60.0
11011,POINT LONSDALE,2009-2019,49.0
11012,POOWONG,2009-2019,138.0
11013,POREPUNKAH,2009-2019,108.0
11014,PORT ALBERT,2009-2019,44.0
11015,PORT FAIRY,2009-2019,90.0
11016,PORT FRANKLIN,2009-2019,41.0
11017,PORT MELBOURNE,2009-2019,63.0
11018,PORT WELSHPOOL,2009-2019,69.0
11019,PORTARLINGTON,2009-2019,79.0
11020,PORTLAND,2009-2019,37.0
11021,PORTLAND NORTH,2009-2019,23.0
11022,PORTSEA,2009-2019,77.0
11023,PRAHRAN,2009-2019,72.0
11024,PRESTON,2009-2019,81.0
11025,PRINCES HILL,2009-2019,134.0
11026,PYRAMID HILL,2009-2019,19.0
11027,QUARRY HILL,2009-2019,57.0
11028,QUEENSCLIFF,2009-2019,64.0
11029,RAINBOW,2009-2019,9.0
11030,RAWSON,2009-2019,0.0
11031,RAYMOND ISLAND,2009-2019,24.0
11032,RED CLIFFS,2009-2019,50.0
11033,REDAN,2009-2019,81.0
11034,RESEARCH,2009-2019,73.0
11035,RESERVOIR,2009-2019,74.0
11036,RHYLL,2009-2019,41.0
11037,RICHMOND,2009-2019,73.0
11038,RIDDELLS CREEK,2009-2019,124.0
11039,RINGWOOD,2009-2019,79.0
11040,RINGWOOD EAST,2009-2019,83.0
11041,RINGWOOD NORTH,2009-2019,78.0
11042,RIPPLESIDE,2009-2019,117.0
11043,ROBINVALE,2009-2019,22.0
11044,ROCHESTER,2009-2019,46.0
11045,ROCKBANK,2009-2019,131.0
11046,ROMSEY,2009-2019,92.0
11047,ROSANNA,2009-2019,78.0
11048,ROSEBUD,2009-2019,77.0
11049,ROSEBUD SOUTH,2009-2019,96.0
11050,ROSEDALE,2009-2019,50.0
11051,ROWVILLE,2009-2019,75.0
11052,ROXBURGH PARK,2009-2019,59.0
11053,RUSHWORTH,2009-2019,32.0
11054,RUTHERGLEN,2009-2019,59.0
11055,RYE,2009-2019,82.0
11056,SAFETY BEACH,2009-2019,92.0
11057,SAILORS GULLY,2009-2019,45.0
11058,SALE,2009-2019,30.0
11059,SAN REMO,2009-2019,53.0
11060,SANCTUARY LAKES,2009-2019,36.0
11061,SANDHURST,2009-2019,131.0
11062,SANDRINGHAM,2009-2019,60.0
11063,SANDY POINT,2009-2019,37.0
11064,SASSAFRAS,2009-2019,88.0
11065,SCORESBY,2009-2019,94.0
11066,SEA LAKE,2009-2019,54.0
11067,SEABROOK,2009-2019,79.0
11068,SEAFORD,2009-2019,85.0
11069,SEAHOLME,2009-2019,54.0
11070,SEASPRAY,2009-2019,83.0
11071,SEBASTOPOL,2009-2019,49.0
11072,SEDDON,2009-2019,86.0
11073,SELBY,2009-2019,56.0
11074,SEVILLE,2009-2019,85.0
11075,SEVILLE EAST,2009-2019,83.0
11076,SEYMOUR,2009-2019,63.0
11077,SHEPPARTON,2009-2019,23.0
11078,SHEPPARTON NORTH,2009-2019,0.0
11079,SHOREHAM,2009-2019,117.0
11080,SILVERLEAVES,2009-2019,59.0
11081,SKENES CREEK,2009-2019,48.0
11082,SKIPTON,2009-2019,82.0
11083,SKYE,2009-2019,82.0
11084,SMITHS BEACH,2009-2019,92.0
11085,SMYTHESDALE,2009-2019,167.0
11086,SOLDIERS HILL,2009-2019,111.0
11087,SOMERS,2009-2019,92.0
11088,SOMERVILLE,2009-2019,84.0
11089,SORRENTO,2009-2019,115.0
11090,SOUTH DUDLEY,2009-2019,61.0
11091,SOUTH GEELONG,2009-2019,83.0
11092,SOUTH KINGSVILLE,2009-2019,69.0
11093,SOUTH MELBOURNE,2009-2019,48.0
11094,SOUTH MORANG,2009-2019,71.0
11095,SOUTH YARRA,2009-2019,37.0
11096,SPOTSWOOD,2009-2019,89.0
11097,SPRING GULLY,2009-2019,30.0
11098,SPRINGVALE,2009-2019,82.0
11099,SPRINGVALE SOUTH,2009-2019,81.0
11100,ST ALBANS,2009-2019,90.0
11101,ST ALBANS PARK,2009-2019,57.0
11102,ST ANDREWS BEACH,2009-2019,78.0
11103,ST ARNAUD,2009-2019,40.0
11104,ST HELENA,2009-2019,85.0
11105,ST KILDA,2009-2019,94.0
11106,ST KILDA EAST,2009-2019,81.0
11107,ST KILDA WEST,2009-2019,53.0
11108,ST LEONARDS,2009-2019,97.0
11109,STANHOPE,2009-2019,31.0
11110,STAWELL,2009-2019,30.0
11111,STRATFORD,2009-2019,38.0
11112,STRATHDALE,2009-2019,52.0
11113,STRATHFIELDSAYE,2009-2019,56.0
11114,STRATHMERTON,2009-2019,30.0
11115,STRATHMORE,2009-2019,75.0
11116,STRATHMORE HEIGHTS,2009-2019,71.0
11117,STRATHTULLOH,2009-2019,
11118,STUDFIELD,2009-2019,89.0
11119,SUNBURY,2009-2019,80.0
11120,SUNDERLAND BAY,2009-2019,60.0
11121,SUNNYCLIFFS,2009-2019,18.0
11122,SUNSET STRIP,2009-2019,84.0
11123,SUNSHINE,2009-2019,85.0
11124,SUNSHINE NORTH,2009-2019,75.0
11125,SUNSHINE WEST,2009-2019,84.0
11126,SURF BEACH,2009-2019,77.0
11127,SURREY HILLS,2009-2019,86.0
11128,SWAN HILL,2009-2019,21.0
11129,SYDENHAM,2009-2019,62.0
11130,SYNDAL,2009-2019,101.0
11131,TALLANGATTA,2009-2019,39.0
11132,TARNEIT,2009-2019,71.0
11133,TATURA,2009-2019,42.0
11134,TAWONGA,2009-2019,96.0
11135,TAWONGA SOUTH,2009-2019,63.0
11136,TAYLORS HILL,2009-2019,87.0
11137,TAYLORS LAKES,2009-2019,78.0
11138,TECOMA,2009-2019,77.0
11139,TEMPLESTOWE,2009-2019,75.0
11140,TEMPLESTOWE LOWER,2009-2019,71.0
11141,TERANG,2009-2019,24.0
11142,THE BASIN,2009-2019,88.0
11143,THE HONEYSUCKLES,2009-2019,118.0
11144,THE PATCH,2009-2019,94.0
11145,THOMASTOWN,2009-2019,67.0
11146,THOMSON (GREATER GEELONG),2009-2019,86.0
11147,THORNBURY,2009-2019,88.0
11148,THORNHILL PARK,2009-2019,
11149,TIMBOON,2009-2019,28.0
11150,TONGALA,2009-2019,48.0
11151,TOONGABBIE,2009-2019,22.0
11152,TOORA,2009-2019,77.0
11153,TOORADIN,2009-2019,121.0
11154,TOORAK,2009-2019,61.0
11155,TOOTGAROOK,2009-2019,84.0
11156,TORQUAY,2009-2019,73.0
11157,TRAFALGAR,2009-2019,84.0
11158,TRARALGON,2009-2019,41.0
11159,TRARALGON EAST,2009-2019,24.0
11160,TRAVANCORE,2009-2019,76.0
11161,TRENTHAM,2009-2019,159.0
11162,TRUGANINA,2009-2019,77.0
11163,TULLAMARINE,2009-2019,61.0
11164,TYABB,2009-2019,99.0
11165,TYLDEN,2009-2019,129.0
11166,UPPER FERNTREE GULLY,2009-2019,84.0
11167,UPWEY,2009-2019,85.0
11168,VENTNOR,2009-2019,40.0
11169,VENUS BAY,2009-2019,39.0
11170,VERMONT,2009-2019,80.0
11171,VERMONT SOUTH,2009-2019,98.0
11172,VIEWBANK,2009-2019,75.0
11173,VIOLET TOWN,2009-2019,60.0
11174,WAHGUNYAH,2009-2019,87.0
11175,WALKERVILLE,2009-2019,90.0
11176,WALLAN,2009-2019,66.0
11177,WALLAN EAST,2009-2019,96.0
11178,WANDANA HEIGHTS,2009-2019,67.0
11179,WANDIN NORTH,2009-2019,87.0
11180,WANGARATTA,2009-2019,40.0
11181,WANTIRNA,2009-2019,89.0
11182,WANTIRNA SOUTH,2009-2019,85.0
11183,WARBURTON,2009-2019,99.0
11184,WARNEET,2009-2019,86.0
11185,WARRACKNABEAL,2009-2019,31.0
11186,WARRAGUL,2009-2019,86.0
11187,WARRANDYTE,2009-2019,72.0
11188,WARRANWOOD,2009-2019,69.0
11189,WARRNAMBOOL,2009-2019,25.0
11190,WATERWAYS,2009-2019,137.0
11191,WATSONIA,2009-2019,71.0
11192,WATSONIA NORTH,2009-2019,67.0
11193,WATTLE GLEN,2009-2019,73.0
11194,WAURN PONDS,2009-2019,71.0
11195,WEDDERBURN,2009-2019,98.0
11196,WEIR VIEWS,2009-2019,
11197,WENDOUREE,2009-2019,63.0
11198,WENDOUREE WEST,2009-2019,58.0
11199,WERRIBEE,2009-2019,94.0
11200,WERRIBEE SOUTH,2009-2019,77.0
11201,WESBURN,2009-2019,91.0
11202,WEST FOOTSCRAY,2009-2019,65.0
11203,WEST MELBOURNE,2009-2019,42.0
11204,WEST WODONGA,2009-2019,29.0
11205,WESTALL,2009-2019,76.0
11206,WESTGARTH,2009-2019,97.0
11207,WESTMEADOWS,2009-2019,79.0
11208,WHEELERS HILL,2009-2019,64.0
11209,WHITE HILLS,2009-2019,50.0
11210,WHITTINGTON,2009-2019,82.0
11211,WHITTLESEA,2009-2019,75.0
11212,WILLAURA,2009-2019,11.0
11213,WILLIAMS LANDING,2009-2019,86.0
11214,WILLIAMSTOWN,2009-2019,69.0
11215,WILLIAMSTOWN NORTH,2009-2019,83.0
11216,WIMBLEDON HEIGHTS,2009-2019,49.0
11217,WINCHELSEA,2009-2019,109.0
11218,WINDSOR,2009-2019,73.0
11219,WINTER VALLEY,2009-2019,42.0
11220,WODONGA,2009-2019,38.0
11221,WOLLERT,2009-2019,43.0
11222,WONGA PARK,2009-2019,67.0
11223,WONTHAGGI,2009-2019,50.0
11224,WOODEND,2009-2019,120.0
11225,WOOLAMAI WATERS,2009-2019,77.0
11226,WOORI YALLOCK,2009-2019,83.0
11227,WY YUNG,2009-2019,30.0
11228,WYCHEPROOF,2009-2019,23.0
11229,WYE RIVER,2009-2019,105.0
11230,WYNDHAM VALE,2009-2019,78.0
11231,YACKANDANDAH,2009-2019,121.0
11232,YALLAMBIE,2009-2019,79.0
11233,YALLOURN NORTH,2009-2019,59.0
11234,YARRA GLEN,2009-2019,81.0
11235,YARRA JUNCTION,2009-2019,99.0
11236,YARRAGON,2009-2019,109.0
11237,YARRAM,2009-2019,33.0
11238,YARRAVILLE,2009-2019,79.0
11239,YARRAWONGA,2009-2019,39.0
11240,YEA,2009-2019,104.0
11241,YINNAR,2009-2019,39.0
11242,ABBOTSFORD,Growth PA,4.7
11243,ABERFELDIE,Growth PA,5.9
11244,AINTREE,Growth PA,
11245,AIREYS INLET,Growth PA,6.7
11246,AIRPORT WEST,Growth PA,5.6
11247,ALBANVALE,Growth PA,6.2
11248,ALBERT PARK,Growth PA,6.5
11249,ALBION,Growth PA,6.8
11250,ALEXANDRA,Growth PA,4.0
11251,ALFREDTON,Growth PA,4.8
11252,ALLANSFORD,Growth PA,2.2
11253,ALPHINGTON,Growth PA,6.5
11254,ALTONA,Growth PA,5.9
11255,ALTONA EAST,Growth PA,6.9
11256,ALTONA MEADOWS,Growth PA,5.8
11257,ALTONA NORTH,Growth PA,6.5
11258,ANGLESEA,Growth PA,5.9
11259,APOLLO BAY,Growth PA,3.3
11260,ARARAT,Growth PA,3.1
11261,ARDEER,Growth PA,6.3
11262,ARMADALE,Growth PA,4.4
11263,ARMSTRONG CREEK,Growth PA,
11264,ASCOT (GREATER BENDIGO),Growth PA,4.1
11265,ASCOT VALE,Growth PA,5.7
11266,ASHBURTON,Growth PA,7.6
11267,ASHWOOD,Growth PA,5.6
11268,ASPENDALE,Growth PA,6.1
11269,ASPENDALE GARDENS,Growth PA,5.4
11270,ATTWOOD,Growth PA,4.7
11271,AVENEL,Growth PA,5.7
11272,AVOCA,Growth PA,5.1
11273,AVONDALE HEIGHTS,Growth PA,5.8
11274,AVONSLEIGH,Growth PA,5.6
11275,BACCHUS MARSH,Growth PA,6.0
11276,BADGER CREEK,Growth PA,6.5
11277,BAIRNSDALE,Growth PA,2.3
11278,BALACLAVA,Growth PA,5.7
11279,BALCOMBE,Growth PA,7.5
11280,BALLAN,Growth PA,6.1
11281,BALLARAT CENTRAL,Growth PA,7.6
11282,BALLARAT EAST,Growth PA,5.8
11283,BALLARAT NORTH,Growth PA,6.0
11284,BALNARRING,Growth PA,7.8
11285,BALNARRING BEACH,Growth PA,6.0
11286,BALWYN,Growth PA,6.5
11287,BALWYN NORTH,Growth PA,5.7
11288,BANNOCKBURN,Growth PA,5.7
11289,BARANDUDA,Growth PA,2.4
11290,BARNAWARTHA,Growth PA,5.1
11291,BARWON HEADS,Growth PA,7.2
11292,BAXTER,Growth PA,6.5
11293,BAYSWATER,Growth PA,6.8
11294,BAYSWATER NORTH,Growth PA,6.5
